firm_ident,return,beta,year,
956,-0.004190065,NA,2001,
957,-0.004190065,NA,2001,
958,-0.004190065,NA,2001,
959,-0.004190065,NA,2001,
960,-0.004190065,NA,2001,
961,-0.004190065,NA,2001,
962,-0.004190065,NA,2001,
963,-0.004190065,NA,2001,
964,-0.004190065,NA,2001,
965,NA,NA,2001,
966,0.01418416,1.074155871,2001,
967,-0.004190065,NA,2001,
968,-0.004190065,NA,2001,
969,-0.004190065,NA,2001,
970,-0.011441304,1.273622806,2001,
971,-0.000332243,1.064645954,2001,
972,-0.004190065,NA,2001,
973,-0.004190065,NA,2001,
974,-0.004190065,NA,2001,
975,-0.004190065,NA,2001,
976,-0.004190065,NA,2001,
977,-0.004190065,NA,2001,
978,-0.004190065,NA,2001,
979,-0.004190065,NA,2001,
980,-0.026548972,1.194454897,2001,
981,0.027750073,0.940652303,2001,
982,-0.081468015,1.235073152,2001,
983,-0.004190065,NA,2001,
984,0.004858842,1.221273657,2001,
985,-0.004190065,NA,2001,
986,-0.004190065,NA,2001,
987,-0.004190065,NA,2001,
988,-0.004190065,NA,2001,
989,-0.004190065,NA,2001,
990,-0.004190065,NA,2001,
991,NA,NA,2001,
992,-0.004190065,NA,2001,
993,0.00585799,1.081631913,2001,
994,-0.004190065,NA,2001,
995,-0.022258005,1.094669093,2001,
996,NA,NA,2001,
997,NA,NA,2001,
998,NA,NA,2001,
999,-0.004190065,NA,2001,
1000,-0.004190065,NA,2001,
1001,-0.004190065,NA,2001,
1002,-0.004190065,NA,2001,
1003,0.037199596,1.165567446,2001,
1004,-0.045807916,0.967301705,2001,
1005,7.31906E-05,1.261459658,2001,
1006,-0.004190065,NA,2001,
1007,-0.004190065,NA,2001,
1008,-0.05402355,1.025072642,2001,
1009,-0.004190065,NA,2001,
1010,-0.004190065,NA,2001,
1011,-0.064771884,0.771553016,2001,
1012,-0.004190065,NA,2001,
1013,-0.004190065,NA,2001,
1014,-0.004190065,NA,2001,
1015,-0.004190065,NA,2001,
1016,0.021972809,1.142163157,2001,
1017,-0.004190065,NA,2001,
1018,-0.004190065,NA,2001,
1019,-0.004190065,NA,2001,
1020,-0.004190065,NA,2001,
1021,-0.004190065,NA,2001,
1022,-0.004190065,NA,2001,
1023,-0.004190065,NA,2001,
1024,-0.004190065,NA,2001,
1025,-0.004190065,NA,2001,
1026,-0.004190065,NA,2001,
1027,-0.004190065,NA,2001,
1028,-0.004190065,NA,2001,
1029,NA,NA,2001,
1030,-0.004190065,NA,2001,
1031,-0.004190065,NA,2001,
1032,-0.004190065,NA,2001,
1033,-0.060668624,1.132814617,2001,
1034,-0.004190065,NA,2001,
1035,-0.004190065,NA,2001,
1036,-0.004190065,NA,2001,
1037,-0.004190065,NA,2001,
1038,-0.004190065,NA,2001,
1039,NA,NA,2001,
1040,NA,NA,2001,
1041,-0.004190065,0.851258786,2001,
1042,-0.004190065,NA,2001,
1043,-0.004190065,NA,2001,
1044,-0.009568929,1.221273657,2001,
1045,0.019913442,1.12874881,2001,
1046,0.025254551,1.194454897,2001,
1047,-0.004190065,NA,2001,
1048,0.016093047,1.12874881,2001,
1049,NA,NA,2001,
1050,NA,NA,2001,
1051,-0.004190065,NA,2001,
1052,-0.077608475,1.377575195,2001,
1053,-0.004190065,NA,2001,
1054,-0.004190065,NA,2001,
1055,-0.009817513,1.016466129,2001,
1056,-0.004190065,NA,2001,
1057,-0.058713087,1.022627872,2001,
1058,-0.004190065,NA,2001,
1059,-0.004190065,NA,2001,
1060,-0.004190065,NA,2001,
1061,NA,NA,2001,
1062,NA,NA,2001,
1063,-0.023679462,0.94613689,2001,
1064,0.041946742,1.116419029,2001,
1065,-0.004190065,NA,2001,
1066,NA,NA,2001,
1067,-0.004190065,NA,2001,
1068,-0.004190065,NA,2001,
1069,-0.004190065,NA,2001,
1070,-0.004190065,NA,2001,
1071,NA,NA,2001,
1072,0.014267304,1.412776586,2001,
1073,-0.004190065,NA,2001,
1074,0.003651998,1.210918247,2001,
1075,NA,NA,2001,
1076,-0.004190065,NA,2001,
1077,NA,NA,2001,
1078,0.038660921,0.914116855,2001,
1079,-0.004190065,NA,2001,
1080,0.029568274,1.165567446,2001,
1081,-0.004190065,NA,2001,
1082,-0.004190065,NA,2001,
1083,0.03893096,1.262146231,2001,
1084,-0.004190065,NA,2001,
1085,-0.004190065,NA,2001,
1086,-0.005029969,0.861864033,2001,
1087,0.025428233,1.273714729,2001,
1088,-0.004190065,NA,2001,
1089,-0.004190065,NA,2001,
1090,-0.004190065,NA,2001,
1091,-0.004190065,NA,2001,
1092,-0.004190065,NA,2001,
1093,-0.004190065,NA,2001,
1094,NA,NA,2001,
1095,0.025801193,0.94613689,2001,
1096,-0.004190065,NA,2001,
1097,-0.004190065,NA,2001,
1098,-0.106337447,1.207384859,2001,
1099,-0.004190065,NA,2001,
1100,-0.004190065,NA,2001,
1101,-0.004190065,NA,2001,
1102,-0.004190065,NA,2001,
1103,-0.004190065,NA,2001,
1104,-0.004190065,NA,2001,
1105,-0.004190065,NA,2001,
1106,0.01589653,1.308472492,2001,
1107,-0.004190065,NA,2001,
1108,-0.004190065,NA,2001,
1109,-0.045255877,1.163017145,2001,
1110,0.021084501,1.248908163,2001,
1111,-0.004190065,NA,2001,
1112,0.015654537,1.071741606,2001,
1113,NA,NA,2001,
1114,-0.004190065,NA,2001,
1115,-0.004190065,NA,2001,
1116,-0.065582313,1.324295242,2001,
1117,-0.004190065,NA,2001,
1118,-0.029938334,0.828590273,2001,
1119,-0.004190065,NA,2001,
1120,-0.004190065,NA,2001,
1121,-0.010271653,1.165567446,2001,
1122,NA,NA,2001,
1123,NA,NA,2001,
1124,0.013729082,0.923126643,2001,
1125,-0.004190065,NA,2001,
1126,NA,NA,2001,
1127,0.008073061,0.94613689,2001,
1128,-0.004190065,NA,2001,
1129,-0.004190065,NA,2001,
1130,-0.0039254,1.022627872,2001,
1131,-0.050658894,1.316718737,2001,
1132,-0.040465538,1.324295242,2001,
1133,-0.004190065,NA,2001,
1134,NA,NA,2001,
1135,-0.004190065,NA,2001,
1136,0.023486898,1.169619725,2001,
1137,NA,NA,2001,
1138,NA,NA,2001,
1139,NA,NA,2001,
1140,-0.10423523,0.873803458,2001,
1141,-0.004190065,NA,2001,
1142,0.01993656,1.234008606,2001,
1143,-0.004190065,NA,2001,
1144,-0.004190065,NA,2001,
1145,0.01489986,0.908157559,2001,
1146,-0.004190065,NA,2001,
1147,-0.004190065,NA,2001,
1148,0.033158401,0.828590273,2001,
1149,-0.004190065,NA,2001,
1150,-0.004190065,NA,2001,
1151,-0.004190065,NA,2001,
1152,-0.004190065,NA,2001,
1153,-0.004190065,NA,2001,
1154,-0.004190065,NA,2001,
1155,-0.004190065,NA,2001,
1156,0.006650047,1.163017145,2001,
1157,NA,NA,2001,
1158,-0.004190065,NA,2001,
1159,NA,NA,2001,
1160,-0.004190065,NA,2001,
1161,0.015960451,1.012282597,2001,
1162,0.013139054,1.213379236,2001,
1163,-0.004190065,NA,2001,
1164,-0.004190065,NA,2001,
1165,NA,NA,2001,
1166,NA,NA,2001,
1167,NA,NA,2001,
1168,-0.004190065,NA,2001,
1169,-0.008436718,0.908157559,2001,
1170,-0.01692404,0.997996479,2001,
1171,-0.004190065,NA,2001,
1172,-0.004190065,NA,2001,
1173,-0.018398258,0.853476048,2001,
1174,-0.004190065,NA,2001,
1175,-0.004190065,NA,2001,
1176,-0.019880713,1.044047302,2001,
1177,-0.004190065,NA,2001,
1178,-0.004190065,NA,2001,
1179,0.046837458,1.062511272,2001,
1180,0.005205561,0.866701747,2001,
1181,-0.004190065,NA,2001,
1182,NA,NA,2001,
1183,-0.004190065,NA,2001,
1184,-0.004190065,NA,2001,
1185,-0.009906319,0.680199291,2001,
1186,0.001544307,0.851258786,2001,
1187,-0.004190065,NA,2001,
1188,NA,NA,2001,
1189,-0.004190065,NA,2001,
1190,-0.004190065,NA,2001,
1191,-0.019655889,0.923126643,2001,
1192,-0.004190065,NA,2001,
1193,NA,NA,2001,
1194,-0.004190065,NA,2001,
1195,NA,NA,2001,
1196,NA,NA,2001,
1197,-0.152543613,1.258291799,2001,
1198,-0.004190065,NA,2001,
1199,-0.016330977,0.997419784,2001,
1200,-0.022876698,NA,2001,
1201,NA,NA,2001,
1202,-0.004475574,1.194454897,2001,
1203,-0.004190065,NA,2001,
1204,-0.028596442,0.680199291,2001,
1205,-0.004190065,NA,2001,
1206,-0.004190065,NA,2001,
1207,-0.004190065,NA,2001,
1208,-0.123463342,1.377575195,2001,
1209,-0.004190065,NA,2001,
1210,NA,NA,2001,
1211,NA,NA,2001,
1212,-0.004190065,NA,2001,
1213,-0.004190065,NA,2001,
1214,-0.004190065,NA,2001,
1215,-0.004190065,NA,2001,
1216,-0.004190065,NA,2001,
1217,-0.004190065,NA,2001,
1218,-0.004190065,NA,2001,
1219,-0.004190065,NA,2001,
1220,-0.004190065,NA,2001,
1221,-0.004190065,NA,2001,
1222,-0.100123054,1.275663494,2001,
1223,-0.004190065,NA,2001,
1224,-0.022954308,0.923126643,2001,
1225,0.021723439,0.83909662,2001,
1226,NA,NA,2001,
1227,-0.129190065,0.997419784,2001,
1228,-0.004190065,NA,2001,
1229,NA,NA,2001,
1230,-0.004190065,NA,2001,
1231,NA,NA,2001,
1232,-0.004190065,NA,2001,
1233,0.009332779,1.261459658,2001,
1234,0.008282352,0.904574315,2001,
1235,-0.004190065,NA,2001,
1236,-0.004190065,NA,2001,
1237,-0.004190065,NA,2001,
1238,NA,NA,2001,
1239,-0.004190065,NA,2001,
1240,-0.004190065,NA,2001,
1241,-0.004190065,NA,2001,
1242,-0.004190065,NA,2001,
1243,-0.004190065,NA,2001,
1244,-0.004190065,NA,2001,
1245,-0.004190065,NA,2001,
1246,-0.004190065,NA,2001,
1247,-0.004190065,NA,2001,
1248,-0.004190065,NA,2001,
1249,-0.004190065,NA,2001,
1250,-0.004190065,NA,2001,
1251,NA,NA,2001,
1252,-0.004190065,NA,2001,
1253,NA,NA,2001,
1254,-0.004190065,NA,2001,
1255,-0.004190065,NA,2001,
1256,-0.004190065,NA,2001,
1257,-0.004190065,NA,2001,
1258,-0.004190065,NA,2001,
1259,-0.004190065,NA,2001,
1260,-0.004190065,NA,2001,
1261,-0.009277008,0.994280432,2001,
1262,-0.004190065,NA,2001,
1263,-0.004190065,NA,2001,
1264,-0.004190065,NA,2001,
1265,7.72581E-05,0.872225526,2001,
1266,-0.042621263,0.904574315,2001,
1267,-0.004190065,NA,2001,
1268,0.008283466,1.288717282,2001,
1269,-0.004190065,NA,2001,
1270,0.019101436,1.273622806,2001,
1271,-0.004190065,NA,2001,
1272,-0.004190065,NA,2001,
1273,-0.004190065,NA,2001,
1274,-0.004190065,NA,2001,
1275,-0.036256697,0.828590273,2001,
1276,-0.004190065,NA,2001,
1277,NA,NA,2001,
1278,-0.004190065,NA,2001,
1279,-0.004190065,NA,2001,
1280,0.005335193,0.969070646,2001,
1281,-0.004190065,NA,2001,
1282,-0.004190065,NA,2001,
1283,NA,NA,2001,
1284,-0.004190065,NA,2001,
1285,-0.004190065,NA,2001,
1286,-0.004190065,NA,2001,
1287,NA,NA,2001,
1288,-0.004190065,NA,2001,
1289,-0.004190065,NA,2001,
1290,-0.004190065,NA,2001,
1291,-0.004190065,NA,2001,
1292,-0.004190065,NA,2001,
1293,NA,NA,2001,
1294,0.019581585,1.012282597,2001,
1295,NA,NA,2001,
1296,-0.004190065,NA,2001,
1297,NA,NA,2001,
1298,NA,NA,2001,
1299,-0.004190065,NA,2001,
1300,-0.004190065,NA,2001,
1301,-0.004190065,NA,2001,
1302,0.062455117,1.238362373,2001,
1303,NA,NA,2001,
1304,-0.090946048,1.210918247,2001,
1305,-0.004190065,NA,2001,
1306,-0.004190065,NA,2001,
1307,-0.004190065,NA,2001,
1308,NA,NA,2001,
1309,-0.009644548,1.273714729,2001,
1310,-0.004190065,NA,2001,
1311,NA,NA,2001,
1312,NA,NA,2001,
1313,-0.004190065,NA,2001,
1314,-0.032471681,0.828590273,2001,
1315,0.032241818,1.081631913,2001,
1316,-0.004190065,NA,2001,
1317,-0.004190065,NA,2001,
1318,NA,NA,2001,
1319,-0.004190065,NA,2001,
1320,-0.05758054,1.116419029,2001,
1321,NA,NA,2001,
1322,-0.056736361,1.288717282,2001,
1323,-0.004190065,NA,2001,
1324,-0.004190065,NA,2001,
1325,0.020863979,0.929059523,2001,
1326,-0.004190065,NA,2001,
1327,-0.004190065,NA,2001,
1328,-0.004190065,NA,2001,
1329,-0.004190065,NA,2001,
1330,-0.004190065,NA,2001,
1331,-0.004190065,NA,2001,
1332,-0.004190065,NA,2001,
1333,-0.004190065,NA,2001,
1334,-0.01539956,0.977668435,2001,
1335,0.04809203,1.081631913,2001,
1336,-0.045040321,1.273714729,2001,
1337,-0.004190065,NA,2001,
1338,NA,NA,2001,
1339,-0.004190065,NA,2001,
1340,-0.004190065,NA,2001,
1341,-0.004190065,NA,2001,
1342,-0.004190065,NA,2001,
1343,-0.004190065,NA,2001,
1344,-0.071408649,1.194454897,2001,
1345,-0.004190065,NA,2001,
1346,0.150732939,0.891509847,2001,
1347,-0.004190065,NA,2001,
1348,-0.004190065,NA,2001,
1349,-0.004190065,NA,2001,
1350,-0.018414179,0.83909662,2001,
1351,-0.004190065,NA,2001,
1352,NA,NA,2001,
1353,-0.091348214,0.997419784,2001,
1354,-0.004190065,NA,2001,
1355,NA,NA,2001,
1356,-0.004190065,NA,2001,
1357,-0.004190065,NA,2001,
1358,-0.004190065,NA,2001,
1359,-0.004190065,NA,2001,
1360,-0.004190065,NA,2001,
1361,-0.004190065,NA,2001,
1362,-0.004190065,NA,2001,
1363,-0.004190065,NA,2001,
1364,-0.004190065,NA,2001,
1365,-0.004190065,NA,2001,
1366,-0.004190065,NA,2001,
1367,NA,NA,2001,
1368,0.028055108,1.275663494,2001,
1369,-0.004190065,NA,2001,
1370,0.021451813,1.538940422,2001,
1371,-0.004190065,NA,2001,
1372,-0.004190065,NA,2001,
1373,-0.004190065,NA,2001,
1374,-0.017154977,1.507296154,2001,
1375,-0.004190065,NA,2001,
1376,-0.004190065,NA,2001,
1377,NA,NA,2001,
1378,-0.004190065,NA,2001,
1379,-0.004190065,NA,2001,
1380,0.024241837,1.074155871,2001,
1381,-0.07243554,0.680199291,2001,
1382,-0.004190065,NA,2001,
1383,-0.004190065,NA,2001,
1384,-0.004190065,NA,2001,
1385,0.014407472,0.904574315,2001,
1386,-0.004190065,NA,2001,
1387,-0.004190065,NA,2001,
1388,NA,NA,2001,
1389,-0.004190065,NA,2001,
1390,-0.004190065,NA,2001,
1391,-0.004190065,NA,2001,
1392,0.005653785,1.438487969,2001,
1393,-0.004190065,NA,2001,
1394,-0.004190065,NA,2001,
1395,0.029343303,1.234008606,2001,
1396,-6.69839E-05,0.893385961,2001,
1397,NA,NA,2001,
1398,-0.004190065,NA,2001,
1399,-0.004190065,NA,2001,
1400,-0.004190065,NA,2001,
1401,NA,NA,2001,
1402,-0.004190065,NA,2001,
1403,-0.004190065,NA,2001,
1404,-0.004190065,NA,2001,
1405,-0.004190065,NA,2001,
1406,-0.004190065,NA,2001,
1407,0.019174607,1.142163157,2001,
1408,0.005209155,1.054100354,2001,
1409,-0.004190065,NA,2001,
1410,-0.004190065,NA,2001,
1411,-0.004190065,NA,2001,
1412,-0.004190065,NA,2001,
1413,-0.004190065,NA,2001,
1414,-0.004190065,NA,2001,
1415,-0.004190065,NA,2001,
1416,-0.004190065,NA,2001,
1417,-0.004190065,NA,2001,
1418,-0.014367899,1.062511272,2001,
1419,-0.004190065,NA,2001,
1420,-0.004190065,NA,2001,
1421,-0.004190065,NA,2001,
1422,-0.004190065,NA,2001,
1423,-0.050635623,1.582983025,2001,
1424,-0.004190065,NA,2001,
1425,-0.004190065,NA,2001,
1426,-0.004190065,NA,2001,
1427,-0.026882983,1.427334209,2001,
1428,-0.004190065,NA,2001,
1429,0.013911567,1.064645954,2001,
1430,NA,NA,2001,
1431,-0.038822182,1.163017145,2001,
1432,-0.004190065,NA,2001,
1433,-0.004190065,NA,2001,
1434,0.003618676,1.074155871,2001,
1435,-0.004190065,NA,2001,
1436,-0.004190065,NA,2001,
1437,NA,NA,2001,
1438,-0.080975646,0.997996479,2001,
1439,-0.004190065,NA,2001,
1440,-0.004190065,NA,2001,
1441,-0.004190065,NA,2001,
1442,-0.004190065,NA,2001,
1443,-0.004190065,NA,2001,
1444,-0.004190065,NA,2001,
1445,-0.004190065,NA,2001,
1446,-0.004190065,NA,2001,
1447,-0.004190065,NA,2001,
1448,NA,NA,2001,
1449,NA,NA,2001,
1450,-0.004190065,NA,2001,
1451,0.029432447,1.582983025,2001,
1452,-0.003484533,1.071741606,2001,
1453,-0.004190065,NA,2001,
1454,-0.004190065,NA,2001,
1455,NA,NA,2001,
1456,-0.004190065,NA,2001,
1457,-0.004190065,NA,2001,
1458,-0.090885333,1.501050141,2001,
1459,-0.004190065,NA,2001,
1460,-0.029608458,1.12874881,2001,
1461,-0.004190065,NA,2001,
1462,-0.004190065,NA,2001,
1463,-0.004190065,NA,2001,
1464,-0.004190065,NA,2001,
1465,-0.004190065,NA,2001,
1466,-0.004190065,NA,2001,
1467,-0.004190065,NA,2001,
1468,NA,NA,2001,
1469,NA,NA,2001,
1470,-0.004190065,NA,2001,
1471,NA,NA,2001,
1472,-0.004190065,NA,2001,
1473,-0.004190065,NA,2001,
1474,-0.004190065,NA,2001,
1475,-0.004190065,NA,2001,
1476,-0.004190065,NA,2001,
1477,-0.004190065,NA,2001,
1478,-0.004190065,NA,2001,
1479,-0.004190065,NA,2001,
1480,-0.004190065,NA,2001,
1481,-0.004190065,NA,2001,
1482,-0.004190065,NA,2001,
1483,-0.004190065,NA,2001,
1484,-0.004190065,NA,2001,
1485,-0.004190065,NA,2001,
1486,-0.004190065,NA,2001,
1487,0.021485684,1.210918247,2001,
1488,-0.051985889,1.364235453,2001,
1489,-0.004190065,NA,2001,
1490,NA,NA,2001,
1491,-0.004190065,NA,2001,
1492,-0.004190065,NA,2001,
1493,-0.023162521,0.908157559,2001,
1494,-0.05119516,1.273714729,2001,
1495,-0.004190065,NA,2001,
1496,NA,NA,2001,
1497,NA,NA,2001,
1498,-0.008126467,1.024446326,2001,
1499,-0.004190065,NA,2001,
1500,-0.004190065,NA,2001,
1501,NA,NA,2001,
1502,-0.004190065,NA,2001,
1503,0.039268388,0.914116855,2001,
1504,-0.004190065,NA,2001,
1505,-0.004190065,NA,2001,
1506,-0.004190065,NA,2001,
1507,-0.046723306,0.94613689,2001,
1508,-0.004190065,NA,2001,
1509,-0.004190065,NA,2001,
1510,-0.004190065,NA,2001,
1511,-0.004190065,NA,2001,
1512,-0.004190065,NA,2001,
1513,-0.004190065,NA,2001,
1514,NA,NA,2001,
1515,NA,NA,2001,
1516,-0.004190065,NA,2001,
1517,-0.004190065,NA,2001,
1518,-0.004190065,NA,2001,
1519,-0.055050192,0.866701747,2001,
1520,-0.004190065,NA,2001,
1521,-0.058422355,1.324295242,2001,
1522,-0.004190065,NA,2001,
1523,-0.004190065,NA,2001,
1524,-0.009745843,1.044047302,2001,
1525,-0.000664833,0.891509847,2001,
1526,NA,NA,2001,
1527,-0.004190065,NA,2001,
1528,-0.004190065,NA,2001,
1529,NA,NA,2001,
1530,NA,NA,2001,
1531,-0.022562544,NA,2001,
1532,-0.004190065,NA,2001,
1533,-0.004190065,NA,2001,
1534,0.021170275,0.758987667,2001,
1535,-0.004190065,NA,2001,
1536,-0.004190065,NA,2001,
1537,-0.004190065,NA,2001,
1538,-0.004190065,NA,2001,
1539,-0.004190065,NA,2001,
1540,-0.004190065,NA,2001,
1541,-0.004190065,NA,2001,
1542,-0.004190065,NA,2001,
1543,0.007108118,1.116419029,2001,
1544,-0.008698653,1.213379236,2001,
1545,-0.004190065,NA,2001,
1546,-0.039982274,1.507296154,2001,
1547,-0.004190065,NA,2001,
1548,-0.028558446,1.377575195,2001,
1549,-0.004190065,NA,2001,
1550,0.019169806,0.994280432,2001,
1551,-0.004190065,NA,2001,
1552,NA,NA,2001,
1553,-0.004190065,NA,2001,
1554,-0.004190065,NA,2001,
1555,-0.07500822,1.324295242,2001,
1556,-0.006854197,NA,2001,
1557,-0.004190065,NA,2001,
1558,-0.0120388,1.338377666,2001,
1559,-0.023983771,0.920989017,2001,
1560,-0.004190065,NA,2001,
1561,-0.004190065,NA,2001,
1562,-0.004190065,NA,2001,
1563,-0.021721659,1.275663494,2001,
1564,-0.004190065,NA,2001,
1565,-0.004190065,NA,2001,
1566,-0.004190065,NA,2001,
1567,NA,NA,2001,
1568,-0.004190065,NA,2001,
1569,-0.032199717,1.194454897,2001,
1570,-0.004190065,NA,2001,
1571,-0.021287121,1.016466129,2001,
1572,-0.004190065,NA,2001,
1573,-0.004190065,NA,2001,
1574,-0.004190065,NA,2001,
1575,NA,NA,2001,
1576,-0.005866399,1.244928541,2001,
1577,-0.004190065,NA,2001,
1578,-0.004190065,NA,2001,
1579,NA,NA,2001,
1580,-0.004190065,NA,2001,
1581,-0.004190065,NA,2001,
1582,-0.12754489,1.379732151,2001,
1583,-0.004190065,NA,2001,
1584,0.00719063,1.379732151,2001,
1585,-0.045520808,0.914116855,2001,
1586,-0.004190065,NA,2001,
1587,-0.004190065,NA,2001,
1588,-0.016966839,1.132814617,2001,
1589,0.008373647,0.963879159,2001,
1590,NA,NA,2001,
1591,-0.004190065,NA,2001,
1592,-0.004190065,NA,2001,
1593,-0.004190065,NA,2001,
1594,-0.030894288,0.861864033,2001,
1595,-0.004190065,NA,2001,
1596,-0.004190065,NA,2001,
1597,-0.004190065,NA,2001,
1598,-0.004190065,NA,2001,
1599,-0.004190065,NA,2001,
1600,0.068583755,1.197907367,2001,
1601,-0.147047208,1.064182502,2001,
1602,-0.034895967,NA,2001,
1603,-0.004190065,NA,2001,
1604,-0.004190065,NA,2001,
1605,-0.004190065,NA,2001,
1606,-0.004009259,1.094669093,2001,
1607,-0.030864822,1.273714729,2001,
1608,-0.004190065,NA,2001,
1609,-0.004190065,NA,2001,
1610,-0.004190065,NA,2001,
1611,-0.004190065,NA,2001,
1612,-0.004190065,NA,2001,
1613,-0.004190065,NA,2001,
1614,-0.004190065,NA,2001,
1615,-0.004190065,NA,2001,
1616,-0.004190065,NA,2001,
1617,-0.004190065,NA,2001,
1618,NA,NA,2001,
1619,-0.011720972,1.261459658,2001,
1620,-0.004190065,NA,2001,
1621,NA,NA,2001,
1622,-0.004190065,NA,2001,
1623,-0.004190065,NA,2001,
1624,-0.004190065,NA,2001,
1625,-0.004190065,NA,2001,
1626,-0.049040106,1.501050141,2001,
1627,-0.024065117,0.884257464,2001,
1628,-0.004190065,NA,2001,
1629,-0.004190065,NA,2001,
1630,-0.004190065,NA,2001,
1631,-0.004190065,NA,2001,
1632,NA,NA,2001,
1633,-0.004190065,NA,2001,
1634,NA,NA,2001,
1635,-0.004190065,NA,2001,
1636,0.028212676,1.234008606,2001,
1637,-0.004190065,NA,2001,
1638,-0.004190065,NA,2001,
1639,-0.004190065,NA,2001,
1640,-0.004190065,NA,2001,
1641,-0.004190065,NA,2001,
1642,-0.018206751,0.884257464,2001,
1643,-0.004190065,NA,2001,
1644,-0.004190065,NA,2001,
1645,-0.004190065,NA,2001,
1646,-0.011881973,1.207384859,2001,
1647,0.015645009,0.866701747,2001,
1648,NA,NA,2001,
1649,-0.004190065,NA,2001,
1650,-0.004190065,NA,2001,
1651,-0.004190065,NA,2001,
1652,-0.004190065,NA,2001,
1653,NA,NA,2001,
1654,-0.032228345,1.094669093,2001,
1655,NA,NA,2001,
1656,-0.004190065,NA,2001,
1657,-0.004190065,NA,2001,
1658,-0.018412923,1.022627872,2001,
1659,0.024963668,1.283113982,2001,
1660,-0.039064104,1.582983025,2001,
1661,-0.004190065,NA,2001,
1662,-0.01227925,0.884257464,2001,
1663,-0.004190065,NA,2001,
1664,NA,NA,2001,
1665,NA,NA,2001,
1666,-0.004190065,NA,2001,
1667,-0.004190065,NA,2001,
1668,NA,NA,2001,
1669,-0.012712618,1.132814617,2001,
1670,-0.004190065,NA,2001,
1671,-0.004190065,NA,2001,
1672,-0.011431333,1.12874881,2001,
1673,-0.004190065,NA,2001,
1674,-0.004190065,NA,2001,
1675,-0.020945337,0.893385961,2001,
1676,-0.004190065,NA,2001,
1677,-0.004190065,NA,2001,
1678,0.086864734,1.258291799,2001,
1679,NA,NA,2001,
1680,-0.004190065,NA,2001,
1681,NA,NA,2001,
